DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend
20090523,2009-05-23,23,rd,7,Saturday,SAT,S,23,143,4,21,5,May,MAY,M,2,second,2009,52009,2009MAY,1
20060210,2006-02-10,10,th,6,Friday,FRI,F,10,41,2,6,2,February,FEB,F,1,First,2006,22006,2006FEB,0
20120408,2012-04-08,8,th,1,Sunday,SUN,S,8,99,2,15,4,April,APR,A,2,second,2012,42012,2012APR,1
20130822,2013-08-22,22,nd,5,Thursday,THU,T,22,234,4,34,8,August,AUG,A,3,third,2013,82013,2013AUG,0
20110329,2011-03-29,29,th,3,Tuesday,TUE,T,29,88,5,14,3,March,MAR,M,1,First,2011,32011,2011MAR,0
20180819,2018-08-19,19,th,1,Sunday,SUN,S,19,231,4,34,8,August,AUG,A,3,third,2018,82018,2018AUG,1
20121009,2012-10-09,9,th,3,Tuesday,TUE,T,9,283,2,41,10,October,OCT,O,4,fourth,2012,102012,2012OCT,0
20180110,2018-01-10,10,th,4,Wednesday,WED,W,10,10,2,2,1,January,JAN,J,1,First,2018,12018,2018JAN,0
20190923,2019-09-23,23,rd,2,Monday,MON,M,23,266,4,39,9,September,SEP,S,3,third,2019,92019,2019SEP,0
20161122,2016-11-22,22,nd,3,Tuesday,TUE,T,22,327,4,48,11,November,NOV,N,4,fourth,2016,112016,2016NOV,0
20241128,2024-11-28,28,th,5,Thursday,THU,T,28,333,5,48,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20000414,2000-04-14,14,th,6,Friday,FRI,F,14,105,3,16,4,April,APR,A,2,second,2000,42000,2000APR,0
20010123,2001-01-23,23,rd,3,Tuesday,TUE,T,23,23,4,4,1,January,JAN,J,1,First,2001,12001,2001JAN,0
20011212,2001-12-12,12,th,4,Wednesday,WED,W,12,346,3,50,12,December,DEC,D,4,fourth,2001,122001,2001DEC,0
20020606,2002-06-06,6,th,5,Thursday,THU,T,6,157,2,23,6,June,JUN,J,2,second,2002,62002,2002JUN,0
20021018,2002-10-18,18,th,6,Friday,FRI,F,18,291,3,42,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20040319,2004-03-19,19,th,6,Friday,FRI,F,19,79,3,12,3,March,MAR,M,1,First,2004,32004,2004MAR,0
20060216,2006-02-16,16,th,5,Thursday,THU,T,16,47,3,7,2,February,FEB,F,1,First,2006,22006,2006FEB,0
20040418,2004-04-18,18,th,1,Sunday,SUN,S,18,109,4,17,4,April,APR,A,2,second,2004,42004,2004APR,1
20040109,2004-01-09,9,th,6,Friday,FRI,F,9,9,2,2,1,January,JAN,J,1,First,2004,12004,2004JAN,0
20050701,2005-07-01,1,st,6,Friday,FRI,F,1,182,1,27,7,July,JUL,J,3,third,2005,72005,2005JUL,0
20040812,2004-08-12,12,th,5,Thursday,THU,T,12,225,2,33,8,August,AUG,A,3,third,2004,82004,2004AUG,0
20051019,2005-10-19,19,th,4,Wednesday,WED,W,19,292,4,43,10,October,OCT,O,4,fourth,2005,102005,2005OCT,0
20060528,2006-05-28,28,th,1,Sunday,SUN,S,28,148,5,22,5,May,MAY,M,2,second,2006,52006,2006MAY,1
20060221,2006-02-21,21,st,3,Tuesday,TUE,T,21,52,4,8,2,February,FEB,F,1,First,2006,22006,2006FEB,0
20120525,2012-05-25,25,th,6,Friday,FRI,F,25,146,4,21,5,May,MAY,M,2,second,2012,52012,2012MAY,0
20080209,2008-02-09,9,th,7,Saturday,SAT,S,9,40,2,6,2,February,FEB,F,1,First,2008,22008,2008FEB,1
20100104,2010-01-04,4,th,2,Monday,MON,M,4,4,2,2,1,January,JAN,J,1,First,2010,12010,2010JAN,0
20080907,2008-09-07,7,th,1,Sunday,SUN,S,7,251,2,37,9,September,SEP,S,3,third,2008,92008,2008SEP,1
20071010,2007-10-10,10,th,4,Wednesday,WED,W,10,283,2,41,10,October,OCT,O,4,fourth,2007,102007,2007OCT,0
20101018,2010-10-18,18,th,2,Monday,MON,M,18,291,4,43,10,October,OCT,O,4,fourth,2010,102010,2010OCT,0
20110810,2011-08-10,10,th,4,Wednesday,WED,W,10,222,2,33,8,August,AUG,A,3,third,2011,82011,2011AUG,0
20120517,2012-05-17,17,th,5,Thursday,THU,T,17,138,3,20,5,May,MAY,M,2,second,2012,52012,2012MAY,0
20120323,2012-03-23,23,rd,6,Friday,FRI,F,23,83,4,12,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20141018,2014-10-18,18,th,7,Saturday,SAT,S,18,291,3,42,10,October,OCT,O,4,fourth,2014,102014,2014OCT,1
20121204,2012-12-04,4,th,3,Tuesday,TUE,T,4,339,2,49,12,December,DEC,D,4,fourth,2012,122012,2012DEC,0
20140603,2014-06-03,3,rd,3,Tuesday,TUE,T,3,154,1,23,6,June,JUN,J,2,second,2014,62014,2014JUN,0
20170902,2017-09-02,2,nd,7,Saturday,SAT,S,2,245,1,35,9,September,SEP,S,3,third,2017,92017,2017SEP,1
20171129,2017-11-29,29,th,4,Wednesday,WED,W,29,333,5,48,11,November,NOV,N,4,fourth,2017,112017,2017NOV,0
20140308,2014-03-08,8,th,7,Saturday,SAT,S,8,67,2,10,3,March,MAR,M,1,First,2014,32014,2014MAR,1
20160228,2016-02-28,28,th,1,Sunday,SUN,S,28,59,5,10,2,February,FEB,F,1,First,2016,22016,2016FEB,1
20181110,2018-11-10,10,th,7,Saturday,SAT,S,10,314,2,45,11,November,NOV,N,4,fourth,2018,112018,2018NOV,1
20160718,2016-07-18,18,th,2,Monday,MON,M,18,200,4,30,7,July,JUL,J,3,third,2016,72016,2016JUL,0
20181115,2018-11-15,15,th,5,Thursday,THU,T,15,319,3,46,11,November,NOV,N,4,fourth,2018,112018,2018NOV,0
20170627,2017-06-27,27,th,3,Tuesday,TUE,T,27,178,5,26,6,June,JUN,J,2,second,2017,62017,2017JUN,0
20181230,2018-12-30,30,th,1,Sunday,SUN,S,30,364,6,53,12,December,DEC,D,4,fourth,2018,122018,2018DEC,1
20181004,2018-10-04,4,th,5,Thursday,THU,T,4,277,1,40,10,October,OCT,O,4,fourth,2018,102018,2018OCT,0
20190314,2019-03-14,14,th,5,Thursday,THU,T,14,73,3,11,3,March,MAR,M,1,First,2019,32019,2019MAR,0
20200824,2020-08-24,24,th,2,Monday,MON,M,24,237,5,35,8,August,AUG,A,3,third,2020,82020,2020AUG,0
20210901,2021-09-01,1,st,4,Wednesday,WED,W,1,244,1,36,9,September,SEP,S,3,third,2021,92021,2021SEP,0
20190807,2019-08-07,7,th,4,Wednesday,WED,W,7,219,2,32,8,August,AUG,A,3,third,2019,82019,2019AUG,0
20240902,2024-09-02,2,nd,2,Monday,MON,M,2,246,1,36,9,September,SEP,S,3,third,2024,92024,2024SEP,0
20211215,2021-12-15,15,th,4,Wednesday,WED,W,15,349,3,51,12,December,DEC,D,4,fourth,2021,122021,2021DEC,0
20220412,2022-04-12,12,th,3,Tuesday,TUE,T,12,102,3,16,4,April,APR,A,2,second,2022,42022,2022APR,0
20010522,2001-05-22,22,nd,3,Tuesday,TUE,T,22,142,4,21,5,May,MAY,M,2,second,2001,52001,2001MAY,0
20230708,2023-07-08,8,th,7,Saturday,SAT,S,8,189,2,27,7,July,JUL,J,3,third,2023,72023,2023JUL,1
20241108,2024-11-08,8,th,6,Friday,FRI,F,8,313,2,45,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20040105,2004-01-05,5,th,2,Monday,MON,M,5,5,2,2,1,January,JAN,J,1,First,2004,12004,2004JAN,0
20070308,2007-03-08,8,th,5,Thursday,THU,T,8,67,2,10,3,March,MAR,M,1,First,2007,32007,2007MAR,0
20060912,2006-09-12,12,th,3,Tuesday,TUE,T,12,255,3,37,9,September,SEP,S,3,third,2006,92006,2006SEP,0
20090608,2009-06-08,8,th,2,Monday,MON,M,8,159,2,24,6,June,JUN,J,2,second,2009,62009,2009JUN,0
20101206,2010-12-06,6,th,2,Monday,MON,M,6,340,2,50,12,December,DEC,D,4,fourth,2010,122010,2010DEC,0
20071205,2007-12-05,5,th,4,Wednesday,WED,W,5,339,2,49,12,December,DEC,D,4,fourth,2007,122007,2007DEC,0
20140204,2014-02-04,4,th,3,Tuesday,TUE,T,4,35,2,6,2,February,FEB,F,1,First,2014,22014,2014FEB,0
20141007,2014-10-07,7,th,3,Tuesday,TUE,T,7,280,2,41,10,October,OCT,O,4,fourth,2014,102014,2014OCT,0
20120124,2012-01-24,24,th,3,Tuesday,TUE,T,24,24,4,4,1,January,JAN,J,1,First,2012,12012,2012JAN,0
20190922,2019-09-22,22,nd,1,Sunday,SUN,S,22,265,4,39,9,September,SEP,S,3,third,2019,92019,2019SEP,1
20131019,2013-10-19,19,th,7,Saturday,SAT,S,19,292,3,42,10,October,OCT,O,4,fourth,2013,102013,2013OCT,1
20200608,2020-06-08,8,th,2,Monday,MON,M,8,160,2,24,6,June,JUN,J,2,second,2020,62020,2020JUN,0
20211225,2021-12-25,25,th,7,Saturday,SAT,S,25,359,4,52,12,December,DEC,D,4,fourth,2021,122021,2021DEC,1
20241026,2024-10-26,26,th,7,Saturday,SAT,S,26,300,4,43,10,October,OCT,O,4,fourth,2024,102024,2024OCT,1
20010209,2001-02-09,9,th,6,Friday,FRI,F,9,40,2,6,2,February,FEB,F,1,First,2001,22001,2001FEB,0
20010108,2001-01-08,8,th,2,Monday,MON,M,8,8,2,2,1,January,JAN,J,1,First,2001,12001,2001JAN,0
20010827,2001-08-27,27,th,2,Monday,MON,M,27,239,5,35,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20011108,2001-11-08,8,th,5,Thursday,THU,T,8,312,2,45,11,November,NOV,N,4,fourth,2001,112001,2001NOV,0
20011102,2001-11-02,2,nd,6,Friday,FRI,F,2,306,1,44,11,November,NOV,N,4,fourth,2001,112001,2001NOV,0
20050602,2005-06-02,2,nd,5,Thursday,THU,T,2,153,1,23,6,June,JUN,J,2,second,2005,62005,2005JUN,0
20031214,2003-12-14,14,th,1,Sunday,SUN,S,14,348,3,51,12,December,DEC,D,4,fourth,2003,122003,2003DEC,1
20030912,2003-09-12,12,th,6,Friday,FRI,F,12,255,2,37,9,September,SEP,S,3,third,2003,92003,2003SEP,0
20061019,2006-10-19,19,th,5,Thursday,THU,T,19,292,3,42,10,October,OCT,O,4,fourth,2006,102006,2006OCT,0
20070916,2007-09-16,16,th,1,Sunday,SUN,S,16,259,4,38,9,September,SEP,S,3,third,2007,92007,2007SEP,1
20040919,2004-09-19,19,th,1,Sunday,SUN,S,19,263,4,39,9,September,SEP,S,3,third,2004,92004,2004SEP,1
20060311,2006-03-11,11,th,7,Saturday,SAT,S,11,70,2,10,3,March,MAR,M,1,First,2006,32006,2006MAR,1
20070131,2007-01-31,31,st,4,Wednesday,WED,W,31,31,5,5,1,January,JAN,J,1,First,2007,12007,2007JAN,0
20070906,2007-09-06,6,th,5,Thursday,THU,T,6,249,2,36,9,September,SEP,S,3,third,2007,92007,2007SEP,0
20080915,2008-09-15,15,th,2,Monday,MON,M,15,259,3,38,9,September,SEP,S,3,third,2008,92008,2008SEP,0
20071018,2007-10-18,18,th,5,Thursday,THU,T,18,291,3,42,10,October,OCT,O,4,fourth,2007,102007,2007OCT,0
20081112,2008-11-12,12,th,4,Wednesday,WED,W,12,317,3,46,11,November,NOV,N,4,fourth,2008,112008,2008NOV,0
20090123,2009-01-23,23,rd,6,Friday,FRI,F,23,23,4,4,1,January,JAN,J,1,First,2009,12009,2009JAN,0
20110623,2011-06-23,23,rd,5,Thursday,THU,T,23,174,4,26,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20110318,2011-03-18,18,th,6,Friday,FRI,F,18,77,3,12,3,March,MAR,M,1,First,2011,32011,2011MAR,0
20120308,2012-03-08,8,th,5,Thursday,THU,T,8,68,2,10,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20120814,2012-08-14,14,th,3,Tuesday,TUE,T,14,227,3,33,8,August,AUG,A,3,third,2012,82012,2012AUG,0
20110525,2011-05-25,25,th,4,Wednesday,WED,W,25,145,4,22,5,May,MAY,M,2,second,2011,52011,2011MAY,0
20100514,2010-05-14,14,th,6,Friday,FRI,F,14,134,3,20,5,May,MAY,M,2,second,2010,52010,2010MAY,0
20151110,2015-11-10,10,th,3,Tuesday,TUE,T,10,314,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,0
20150323,2015-03-23,23,rd,2,Monday,MON,M,23,82,4,13,3,March,MAR,M,1,First,2015,32015,2015MAR,0
20141106,2014-11-06,6,th,5,Thursday,THU,T,6,310,2,45,11,November,NOV,N,4,fourth,2014,112014,2014NOV,0
20190414,2019-04-14,14,th,1,Sunday,SUN,S,14,104,3,16,4,April,APR,A,2,second,2019,42019,2019APR,1
20180411,2018-04-11,11,th,4,Wednesday,WED,W,11,101,2,15,4,April,APR,A,2,second,2018,42018,2018APR,0
20180321,2018-03-21,21,st,4,Wednesday,WED,W,21,80,4,12,3,March,MAR,M,1,First,2018,32018,2018MAR,0
20160816,2016-08-16,16,th,3,Tuesday,TUE,T,16,229,3,34,8,August,AUG,A,3,third,2016,82016,2016AUG,0
20180401,2018-04-01,1,st,1,Sunday,SUN,S,1,91,1,14,4,April,APR,A,2,second,2018,42018,2018APR,1
20181123,2018-11-23,23,rd,6,Friday,FRI,F,23,327,4,47,11,November,NOV,N,4,fourth,2018,112018,2018NOV,0
20200804,2020-08-04,4,th,3,Tuesday,TUE,T,4,217,2,32,8,August,AUG,A,3,third,2020,82020,2020AUG,0
20160223,2016-02-23,23,rd,3,Tuesday,TUE,T,23,54,4,9,2,February,FEB,F,1,First,2016,22016,2016FEB,0
20170428,2017-04-28,28,th,6,Friday,FRI,F,28,118,5,17,4,April,APR,A,2,second,2017,42017,2017APR,0
20211002,2021-10-02,2,nd,7,Saturday,SAT,S,2,275,1,40,10,October,OCT,O,4,fourth,2021,102021,2021OCT,1
20241015,2024-10-15,15,th,3,Tuesday,TUE,T,15,289,3,42,10,October,OCT,O,4,fourth,2024,102024,2024OCT,0
20191219,2019-12-19,19,th,5,Thursday,THU,T,19,353,3,51,12,December,DEC,D,4,fourth,2019,122019,2019DEC,0
20241109,2024-11-09,9,th,7,Saturday,SAT,S,9,314,2,45,11,November,NOV,N,4,fourth,2024,112024,2024NOV,1
20240302,2024-03-02,2,nd,7,Saturday,SAT,S,2,62,1,9,3,March,MAR,M,1,First,2024,32024,2024MAR,1
20220421,2022-04-21,21,st,5,Thursday,THU,T,21,111,4,17,4,April,APR,A,2,second,2022,42022,2022APR,0
20211129,2021-11-29,29,th,2,Monday,MON,M,29,333,5,49,11,November,NOV,N,4,fourth,2021,112021,2021NOV,0
20241114,2024-11-14,14,th,5,Thursday,THU,T,14,319,3,46,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20241021,2024-10-21,21,st,2,Monday,MON,M,21,295,4,43,10,October,OCT,O,4,fourth,2024,102024,2024OCT,0
20040629,2004-06-29,29,th,3,Tuesday,TUE,T,29,181,5,27,6,June,JUN,J,2,second,2004,62004,2004JUN,0
20240816,2024-08-16,16,th,6,Friday,FRI,F,16,229,3,33,8,August,AUG,A,3,third,2024,82024,2024AUG,0
20061113,2006-11-13,13,th,2,Monday,MON,M,13,317,3,46,11,November,NOV,N,4,fourth,2006,112006,2006NOV,0
20080426,2008-04-26,26,th,7,Saturday,SAT,S,26,117,4,17,4,April,APR,A,2,second,2008,42008,2008APR,1
20081221,2008-12-21,21,st,1,Sunday,SUN,S,21,356,4,52,12,December,DEC,D,4,fourth,2008,122008,2008DEC,1
20100714,2010-07-14,14,th,4,Wednesday,WED,W,14,195,3,29,7,July,JUL,J,3,third,2010,72010,2010JUL,0
20130110,2013-01-10,10,th,5,Thursday,THU,T,10,10,2,2,1,January,JAN,J,1,First,2013,12013,2013JAN,0
20090703,2009-07-03,3,rd,6,Friday,FRI,F,3,184,1,27,7,July,JUL,J,3,third,2009,72009,2009JUL,0
20150507,2015-05-07,7,th,5,Thursday,THU,T,7,127,2,19,5,May,MAY,M,2,second,2015,52015,2015MAY,0
20161119,2016-11-19,19,th,7,Saturday,SAT,S,19,324,3,47,11,November,NOV,N,4,fourth,2016,112016,2016NOV,1
20131106,2013-11-06,6,th,4,Wednesday,WED,W,6,310,2,45,11,November,NOV,N,4,fourth,2013,112013,2013NOV,0
20201124,2020-11-24,24,th,3,Tuesday,TUE,T,24,329,4,48,11,November,NOV,N,4,fourth,2020,112020,2020NOV,0
20150318,2015-03-18,18,th,4,Wednesday,WED,W,18,77,3,12,3,March,MAR,M,1,First,2015,32015,2015MAR,0
20231027,2023-10-27,27,th,6,Friday,FRI,F,27,300,4,43,10,October,OCT,O,4,fourth,2023,102023,2023OCT,0
20180608,2018-06-08,8,th,6,Friday,FRI,F,8,159,2,23,6,June,JUN,J,2,second,2018,62018,2018JUN,0
20000719,2000-07-19,19,th,4,Wednesday,WED,W,19,201,4,30,7,July,JUL,J,3,third,2000,72000,2000JUL,0
20010707,2001-07-07,7,th,7,Saturday,SAT,S,7,188,1,27,7,July,JUL,J,3,third,2001,72001,2001JUL,1
20020101,2002-01-01,1,st,3,Tuesday,TUE,T,1,1,1,1,1,January,JAN,J,1,First,2002,12002,2002JAN,0
20020109,2002-01-09,9,th,4,Wednesday,WED,W,9,9,2,2,1,January,JAN,J,1,First,2002,12002,2002JAN,0
20020605,2002-06-05,5,th,4,Wednesday,WED,W,5,156,2,23,6,June,JUN,J,2,second,2002,62002,2002JUN,0
20021003,2002-10-03,3,rd,5,Thursday,THU,T,3,276,1,40,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20040404,2004-04-04,4,th,1,Sunday,SUN,S,4,95,2,15,4,April,APR,A,2,second,2004,42004,2004APR,1
20050106,2005-01-06,6,th,5,Thursday,THU,T,6,6,2,2,1,January,JAN,J,1,First,2005,12005,2005JAN,0
20041016,2004-10-16,16,th,7,Saturday,SAT,S,16,290,3,42,10,October,OCT,O,4,fourth,2004,102004,2004OCT,1
20051121,2005-11-21,21,st,2,Monday,MON,M,21,325,4,48,11,November,NOV,N,4,fourth,2005,112005,2005NOV,0
20060802,2006-08-02,2,nd,4,Wednesday,WED,W,2,214,1,31,8,August,AUG,A,3,third,2006,82006,2006AUG,0
20080118,2008-01-18,18,th,6,Friday,FRI,F,18,18,3,3,1,January,JAN,J,1,First,2008,12008,2008JAN,0
20060828,2006-08-28,28,th,2,Monday,MON,M,28,240,5,35,8,August,AUG,A,3,third,2006,82006,2006AUG,0
20060907,2006-09-07,7,th,5,Thursday,THU,T,7,250,2,36,9,September,SEP,S,3,third,2006,92006,2006SEP,0
20090416,2009-04-16,16,th,5,Thursday,THU,T,16,106,3,16,4,April,APR,A,2,second,2009,42009,2009APR,0
20070930,2007-09-30,30,th,1,Sunday,SUN,S,30,273,6,40,9,September,SEP,S,3,third,2007,92007,2007SEP,1
20080717,2008-07-17,17,th,5,Thursday,THU,T,17,199,3,29,7,July,JUL,J,3,third,2008,72008,2008JUL,0
20080908,2008-09-08,8,th,2,Monday,MON,M,8,252,2,37,9,September,SEP,S,3,third,2008,92008,2008SEP,0
20100105,2010-01-05,5,th,3,Tuesday,TUE,T,5,5,2,2,1,January,JAN,J,1,First,2010,12010,2010JAN,0
20140926,2014-09-26,26,th,6,Friday,FRI,F,26,269,4,39,9,September,SEP,S,3,third,2014,92014,2014SEP,0
20100406,2010-04-06,6,th,3,Tuesday,TUE,T,6,96,2,15,4,April,APR,A,2,second,2010,42010,2010APR,0
20120818,2012-08-18,18,th,7,Saturday,SAT,S,18,231,3,33,8,August,AUG,A,3,third,2012,82012,2012AUG,1
20100323,2010-03-23,23,rd,3,Tuesday,TUE,T,23,82,4,13,3,March,MAR,M,1,First,2010,32010,2010MAR,0
20100329,2010-03-29,29,th,2,Monday,MON,M,29,88,5,14,3,March,MAR,M,1,First,2010,32010,2010MAR,0
20140415,2014-04-15,15,th,3,Tuesday,TUE,T,15,105,3,16,4,April,APR,A,2,second,2014,42014,2014APR,0
20140205,2014-02-05,5,th,4,Wednesday,WED,W,5,36,2,6,2,February,FEB,F,1,First,2014,22014,2014FEB,0
20151031,2015-10-31,31,st,7,Saturday,SAT,S,31,304,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,1
20140923,2014-09-23,23,rd,3,Tuesday,TUE,T,23,266,4,39,9,September,SEP,S,3,third,2014,92014,2014SEP,0
20171006,2017-10-06,6,th,6,Friday,FRI,F,6,279,1,40,10,October,OCT,O,4,fourth,2017,102017,2017OCT,0
20160904,2016-09-04,4,th,1,Sunday,SUN,S,4,248,2,37,9,September,SEP,S,3,third,2016,92016,2016SEP,1
20161001,2016-10-01,1,st,7,Saturday,SAT,S,1,275,1,40,10,October,OCT,O,4,fourth,2016,102016,2016OCT,1
20200516,2020-05-16,16,th,7,Saturday,SAT,S,16,137,3,20,5,May,MAY,M,2,second,2020,52020,2020MAY,1
20210116,2021-01-16,16,th,7,Saturday,SAT,S,16,16,3,3,1,January,JAN,J,1,First,2021,12021,2021JAN,1
20161108,2016-11-08,8,th,3,Tuesday,TUE,T,8,313,2,46,11,November,NOV,N,4,fourth,2016,112016,2016NOV,0
20190925,2019-09-25,25,th,4,Wednesday,WED,W,25,268,4,39,9,September,SEP,S,3,third,2019,92019,2019SEP,0
20220625,2022-06-25,25,th,7,Saturday,SAT,S,25,176,4,26,6,June,JUN,J,2,second,2022,62022,2022JUN,1
20190611,2019-06-11,11,th,3,Tuesday,TUE,T,11,162,3,24,6,June,JUN,J,2,second,2019,62019,2019JUN,0
20210308,2021-03-08,8,th,2,Monday,MON,M,8,67,2,11,3,March,MAR,M,1,First,2021,32021,2021MAR,0
20190719,2019-07-19,19,th,6,Friday,FRI,F,19,200,3,29,7,July,JUL,J,3,third,2019,72019,2019JUL,0
20241121,2024-11-21,21,st,5,Thursday,THU,T,21,326,4,47,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20190705,2019-07-05,5,th,6,Friday,FRI,F,5,186,1,27,7,July,JUL,J,3,third,2019,72019,2019JUL,0
20240426,2024-04-26,26,th,6,Friday,FRI,F,26,117,4,17,4,April,APR,A,2,second,2024,42024,2024APR,0
20250314,2025-03-14,14,th,6,Friday,FRI,F,14,73,3,11,3,March,MAR,M,1,First,2025,32025,2025MAR,0
20030405,2003-04-05,5,th,7,Saturday,SAT,S,5,95,1,14,4,April,APR,A,2,second,2003,42003,2003APR,1
20240508,2024-05-08,8,th,4,Wednesday,WED,W,8,129,2,19,5,May,MAY,M,2,second,2024,52024,2024MAY,0
20041114,2004-11-14,14,th,1,Sunday,SUN,S,14,319,3,47,11,November,NOV,N,4,fourth,2004,112004,2004NOV,1
20210413,2021-04-13,13,th,3,Tuesday,TUE,T,13,103,3,16,4,April,APR,A,2,second,2021,42021,2021APR,0
20070316,2007-03-16,16,th,6,Friday,FRI,F,16,75,3,11,3,March,MAR,M,1,First,2007,32007,2007MAR,0
20051028,2005-10-28,28,th,6,Friday,FRI,F,28,301,5,44,10,October,OCT,O,4,fourth,2005,102005,2005OCT,0
20110228,2011-02-28,28,th,2,Monday,MON,M,28,59,5,10,2,February,FEB,F,1,First,2011,22011,2011FEB,0
20101127,2010-11-27,27,th,7,Saturday,SAT,S,27,331,4,48,11,November,NOV,N,4,fourth,2010,112010,2010NOV,1
20111109,2011-11-09,9,th,4,Wednesday,WED,W,9,313,2,46,11,November,NOV,N,4,fourth,2011,112011,2011NOV,0
20140209,2014-02-09,9,th,1,Sunday,SUN,S,9,40,3,7,2,February,FEB,F,1,First,2014,22014,2014FEB,1
20110126,2011-01-26,26,th,4,Wednesday,WED,W,26,26,5,5,1,January,JAN,J,1,First,2011,12011,2011JAN,0
20160615,2016-06-15,15,th,4,Wednesday,WED,W,15,167,3,25,6,June,JUN,J,2,second,2016,62016,2016JUN,0
20191123,2019-11-23,23,rd,7,Saturday,SAT,S,23,327,4,47,11,November,NOV,N,4,fourth,2019,112019,2019NOV,1
20150227,2015-02-27,27,th,6,Friday,FRI,F,27,58,4,9,2,February,FEB,F,1,First,2015,22015,2015FEB,0
20220408,2022-04-08,8,th,6,Friday,FRI,F,8,98,2,15,4,April,APR,A,2,second,2022,42022,2022APR,0
20241124,2024-11-24,24,th,1,Sunday,SUN,S,24,329,5,48,11,November,NOV,N,4,fourth,2024,112024,2024NOV,1
20241103,2024-11-03,3,rd,1,Sunday,SUN,S,3,308,2,45,11,November,NOV,N,4,fourth,2024,112024,2024NOV,1
20000601,2000-06-01,1,st,5,Thursday,THU,T,1,153,1,23,6,June,JUN,J,2,second,2000,62000,2000JUN,0
20020310,2002-03-10,10,th,1,Sunday,SUN,S,10,69,3,11,3,March,MAR,M,1,First,2002,32002,2002MAR,1
20010802,2001-08-02,2,nd,5,Thursday,THU,T,2,214,1,31,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20021023,2002-10-23,23,rd,4,Wednesday,WED,W,23,296,4,43,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20011027,2001-10-27,27,th,7,Saturday,SAT,S,27,300,4,43,10,October,OCT,O,4,fourth,2001,102001,2001OCT,1
20030127,2003-01-27,27,th,2,Monday,MON,M,27,27,5,5,1,January,JAN,J,1,First,2003,12003,2003JAN,0
20040225,2004-02-25,25,th,4,Wednesday,WED,W,25,56,4,9,2,February,FEB,F,1,First,2004,22004,2004FEB,0
20041103,2004-11-03,3,rd,4,Wednesday,WED,W,3,308,1,45,11,November,NOV,N,4,fourth,2004,112004,2004NOV,0
20040716,2004-07-16,16,th,6,Friday,FRI,F,16,198,3,29,7,July,JUL,J,3,third,2004,72004,2004JUL,0
20040918,2004-09-18,18,th,7,Saturday,SAT,S,18,262,3,38,9,September,SEP,S,3,third,2004,92004,2004SEP,1
20080318,2008-03-18,18,th,3,Tuesday,TUE,T,18,78,4,12,3,March,MAR,M,1,First,2008,32008,2008MAR,0
20060723,2006-07-23,23,rd,1,Sunday,SUN,S,23,204,5,30,7,July,JUL,J,3,third,2006,72006,2006JUL,1
20060419,2006-04-19,19,th,4,Wednesday,WED,W,19,109,4,16,4,April,APR,A,2,second,2006,42006,2006APR,0
20090827,2009-08-27,27,th,5,Thursday,THU,T,27,239,5,35,8,August,AUG,A,3,third,2009,82009,2009AUG,0
20101115,2010-11-15,15,th,2,Monday,MON,M,15,319,3,47,11,November,NOV,N,4,fourth,2010,112010,2010NOV,0
20060808,2006-08-08,8,th,3,Tuesday,TUE,T,8,220,2,32,8,August,AUG,A,3,third,2006,82006,2006AUG,0
20090323,2009-03-23,23,rd,2,Monday,MON,M,23,82,4,13,3,March,MAR,M,1,First,2009,32009,2009MAR,0
20091025,2009-10-25,25,th,1,Sunday,SUN,S,25,298,5,44,10,October,OCT,O,4,fourth,2009,102009,2009OCT,1
20091026,2009-10-26,26,th,2,Monday,MON,M,26,299,5,44,10,October,OCT,O,4,fourth,2009,102009,2009OCT,0
20120707,2012-07-07,7,th,7,Saturday,SAT,S,7,189,1,27,7,July,JUL,J,3,third,2012,72012,2012JUL,1
20101031,2010-10-31,31,st,1,Sunday,SUN,S,31,304,6,45,10,October,OCT,O,4,fourth,2010,102010,2010OCT,1
20111219,2011-12-19,19,th,2,Monday,MON,M,19,353,4,52,12,December,DEC,D,4,fourth,2011,122011,2011DEC,0
20110609,2011-06-09,9,th,5,Thursday,THU,T,9,160,2,24,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20130825,2013-08-25,25,th,1,Sunday,SUN,S,25,237,5,35,8,August,AUG,A,3,third,2013,82013,2013AUG,1
